t,frame_seq,result_ready_t,capture_to_log_ms,inference_ms,refinement_ms,processing_ms,raw_x_cm,sent_x_cm,raw_vx_cm_s,sent_vx_cm_s,measurement_valid,tracking_valid,sent_valid,confidence,source,reason,actual_angle_deg,center_x_px,center_y_px,radius_px,measurement_x_cm,kalman_x_cm,kalman_vx_cm_s
4017.884937,537,4017.898614,13.6771,5.1044,0.4099,13.5340,-10.7543,-10.7543,0.0000,0.0000,1,1,1,0.2708,yolo_box,ok,12.0000,918.6188,71.2421,21.6411,-10.7543,-10.7543,0.0000
4017.904514,538,4017.912999,8.4854,5.0949,0.0000,8.3011,,-10.7543,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4017.920654,539,4017.934839,14.1853,5.1302,0.5678,14.0383,-10.7569,-10.7569,0.0000,0.0000,1,1,1,0.3971,yolo_box,ok,12.0000,918.7316,71.4328,21.9673,-10.7569,-10.7569,0.0000
4017.936798,540,4017.953236,16.4380,5.1311,0.6095,16.2704,-10.7629,-10.7629,0.0000,0.0000,1,1,1,0.4818,yolo_box,ok,12.0000,918.9920,71.8635,21.5427,-10.7629,-10.7629,0.0000
4017.954590,541,4017.971421,16.8305,5.4520,0.5346,16.4423,-10.7625,-10.7625,0.0000,0.0000,1,1,1,0.4851,yolo_box,ok,12.0000,918.9736,71.7507,21.7252,-10.7625,-10.7625,0.0000
4017.969602,542,4017.980533,10.9312,5.1912,0.0000,8.7913,,-10.7625,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4017.984833,543,4017.999251,14.4183,5.2900,0.4527,14.2715,-10.7573,-10.7573,0.0000,0.0000,1,1,1,0.5634,yolo_box,ok,12.0000,918.7500,72.1363,21.7888,-10.7573,-10.7573,0.0000
4018.004647,544,4018.019441,14.7936,5.1295,0.4248,14.6389,-10.7601,-10.7601,0.0000,0.0000,1,1,1,0.3924,yolo_box,ok,12.0000,918.8731,71.5580,21.8217,-10.7601,-10.7601,0.0000
4018.021622,545,4018.035647,14.0247,5.1011,0.4198,13.8833,-10.7657,-10.7657,0.0000,0.0000,1,1,1,0.3453,yolo_box,ok,12.0000,919.1130,71.8840,21.8646,-10.7657,-10.7657,0.0000
4018.037060,546,4018.050967,13.9071,5.1306,0.4269,13.7623,-10.7608,-10.7608,0.0000,0.0000,1,1,1,0.3514,yolo_box,ok,12.0000,918.9038,71.4513,21.6432,-10.7608,-10.7608,0.0000
4018.052754,547,4018.067712,14.9588,5.1141,0.4234,14.8120,-10.7705,-10.7705,0.0000,0.0000,1,1,1,0.3453,yolo_box,ok,12.0000,919.3202,72.0010,21.7888,-10.7705,-10.7705,0.0000
4018.069827,548,4018.083861,14.0339,5.0905,0.4834,13.8884,-10.7621,-10.7621,0.0000,0.0000,1,1,1,0.3759,yolo_box,ok,12.0000,918.9592,72.1199,21.7191,-10.7621,-10.7621,0.0000
4018.084844,549,4018.098559,13.7157,5.2414,0.4199,13.5729,-10.7624,-10.7624,0.0000,0.0000,1,1,1,0.3182,yolo_box,ok,12.0000,918.9695,71.9374,21.9959,-10.7624,-10.7624,0.0000
4018.104515,550,4018.119525,15.0098,5.1196,0.4234,14.7910,-10.7619,-10.7619,0.0000,0.0000,1,1,1,0.3327,yolo_box,ok,12.0000,918.9510,72.1240,21.9898,-10.7619,-10.7619,0.0000
4018.121180,551,4018.135259,14.0797,5.1359,0.4176,13.9332,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.5306,yolo_box,ok,12.0000,919.1049,71.7364,21.8524,-10.7655,-10.7655,0.0000
4018.136903,552,4018.150775,13.8715,5.1152,0.4429,13.7257,-10.7617,-10.7617,0.0000,0.0000,1,1,1,0.4179,yolo_box,ok,12.0000,918.9387,71.0350,22.1744,-10.7617,-10.7617,0.0000
4018.152848,553,4018.167747,14.8984,5.1260,0.4241,14.7462,-10.7633,-10.7633,0.0000,0.0000,1,1,1,0.4019,yolo_box,ok,12.0000,919.0105,71.2667,21.9549,-10.7633,-10.7633,0.0000
4018.170808,554,4018.188515,17.7066,5.2548,0.6919,17.5165,-10.7590,-10.7590,0.0000,0.0000,1,1,1,0.2949,yolo_box,ok,12.0000,918.8239,71.9538,22.1334,-10.7590,-10.7590,0.0000
4018.186469,555,4018.203037,16.5686,5.1860,0.4355,14.2055,-10.7553,-10.7553,0.0000,0.0000,1,1,1,0.2787,yolo_box,ok,12.0000,918.6639,70.4956,21.6084,-10.7553,-10.7553,0.0000
4018.205158,556,4018.213747,8.5890,5.1619,0.0000,8.4564,,-10.7553,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4018.220685,557,4018.229157,8.4725,5.1094,0.0000,8.3376,,-10.7553,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4018.236502,558,4018.244926,8.4237,5.1169,0.0000,8.2264,,-10.7553,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4018.252454,559,4018.267534,15.0806,5.2037,0.4449,14.9397,-10.7599,-10.7599,0.0000,0.0000,1,1,1,0.2747,yolo_box,ok,12.0000,918.8607,71.6851,22.0965,-10.7599,-10.7599,0.0000
4018.269753,560,4018.283879,14.1256,5.0984,0.4923,13.9791,-10.7626,-10.7626,0.0000,0.0000,1,1,1,0.4398,yolo_box,ok,12.0000,918.9777,71.2934,21.4422,-10.7626,-10.7626,0.0000
4018.284857,561,4018.298626,13.7686,5.1398,0.4253,13.6254,-10.7554,-10.7554,0.0000,0.0000,1,1,1,0.3298,yolo_box,ok,12.0000,918.6680,71.6872,21.6248,-10.7554,-10.7554,0.0000
4018.304545,562,4018.319391,14.8454,5.1146,0.4258,14.6961,-10.7633,-10.7633,0.0000,0.0000,1,1,1,0.3499,yolo_box,ok,12.0000,919.0105,70.8012,21.6719,-10.7633,-10.7633,0.0000
4018.321254,563,4018.335329,14.0755,5.1107,0.4183,13.9291,-10.7604,-10.7604,0.0000,0.0000,1,1,1,0.3499,yolo_box,ok,12.0000,918.8833,70.8730,21.8319,-10.7604,-10.7604,0.0000
4018.337045,564,4018.350990,13.9454,5.1063,0.4224,13.7983,-10.7634,-10.7634,0.0000,0.0000,1,1,1,0.5716,yolo_box,ok,12.0000,919.0126,71.1191,21.6699,-10.7634,-10.7634,0.0000
4018.352695,565,4018.367677,14.9813,5.1174,0.4279,14.8326,-10.7650,-10.7650,0.0000,0.0000,1,1,1,0.2773,yolo_box,ok,12.0000,919.0823,71.1621,22.0390,-10.7650,-10.7650,0.0000
4018.369382,566,4018.383292,13.9100,5.1631,0.4231,13.7667,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.5667,yolo_box,ok,12.0000,918.9654,71.7507,22.0000,-10.7623,-10.7623,0.0000
4018.385749,567,4018.395141,9.3925,5.2012,0.0000,9.1264,,-10.7623,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4018.404705,568,4018.422415,17.7106,5.1641,0.4298,17.4901,-10.7653,-10.7653,0.0000,0.0000,1,1,1,0.2827,yolo_box,ok,12.0000,919.0987,72.5485,22.1334,-10.7653,-10.7653,0.0000
4018.421754,569,4018.430945,9.1905,5.0870,0.0000,8.2900,,-10.7653,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4018.436475,570,4018.450577,14.1022,5.1578,0.4204,13.9484,-10.7597,-10.7597,0.0000,0.0000,1,1,1,0.2773,yolo_box,ok,12.0000,918.8525,72.2224,21.6822,-10.7597,-10.7597,0.0000
4018.452739,571,4018.467802,15.0626,5.1509,0.4217,14.8445,-10.7622,-10.7622,0.0000,0.0000,1,1,1,0.4349,yolo_box,ok,12.0000,918.9634,72.1773,21.7150,-10.7622,-10.7622,0.0000
4018.469693,572,4018.483804,14.1110,5.1123,0.5209,13.9686,-10.7676,-10.7676,0.0000,0.0000,1,1,1,0.4366,yolo_box,ok,12.0000,919.1971,72.4234,21.7560,-10.7676,-10.7676,0.0000
4018.484754,573,4018.498480,13.7266,5.1304,0.4185,13.5801,-10.7588,-10.7588,0.0000,0.0000,1,1,1,0.2963,yolo_box,ok,12.0000,918.8136,71.8164,22.1272,-10.7588,-10.7588,0.0000
4018.504465,574,4018.519062,14.5966,5.1078,0.4156,14.3810,-10.7615,-10.7615,0.0000,0.0000,1,1,1,0.3196,yolo_box,ok,12.0000,918.9305,71.7077,22.1785,-10.7615,-10.7615,0.0000
4018.523113,575,4018.537801,14.6879,5.2119,0.4758,14.5370,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.3971,yolo_box,ok,12.0000,919.1069,71.7220,21.8585,-10.7655,-10.7655,0.0000
4018.537881,576,4018.552064,14.1825,5.0762,0.4178,13.8745,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.3759,yolo_box,ok,12.0000,918.9654,71.8923,22.0041,-10.7623,-10.7623,0.0000
4018.552789,577,4018.567848,15.0587,5.1212,0.4129,14.9085,-10.7668,-10.7668,0.0000,0.0000,1,1,1,0.6471,yolo_box,ok,12.0000,919.1602,71.7671,22.4615,-10.7668,-10.7668,0.0000
4018.569656,578,4018.583678,14.0218,5.0938,0.4239,13.8777,-10.7677,-10.7677,0.0000,0.0000,1,1,1,0.3269,yolo_box,ok,12.0000,919.1992,71.5538,22.4225,-10.7677,-10.7677,0.0000
4018.584879,579,4018.602476,17.5971,5.8513,0.6445,17.4047,-10.7671,-10.7671,0.0000,0.0000,1,1,1,0.6606,yolo_box,ok,12.0000,919.1725,71.5805,21.9241,-10.7671,-10.7671,0.0000
4018.605032,580,4018.620260,15.2278,5.1872,0.4852,15.0775,-10.7701,-10.7701,0.0000,0.0000,1,1,1,0.5133,yolo_box,ok,12.0000,919.3058,71.8635,22.0574,-10.7701,-10.7701,0.0000
4018.621525,581,4018.635662,14.1366,5.1036,0.4159,13.9880,-10.7654,-10.7654,0.0000,0.0000,1,1,1,0.4967,yolo_box,ok,12.0000,919.1028,72.1117,22.1293,-10.7654,-10.7654,0.0000
4018.636891,582,4018.650774,13.8831,5.1199,0.4162,13.7417,-10.7722,-10.7722,0.0000,0.0000,1,1,1,0.5116,yolo_box,ok,12.0000,919.3960,71.7877,21.5735,-10.7722,-10.7722,0.0000
4018.652748,583,4018.667735,14.9868,5.1268,0.4204,14.8372,-10.7668,-10.7668,0.0000,0.0000,1,1,1,0.5504,yolo_box,ok,12.0000,919.1602,72.2635,22.4697,-10.7668,-10.7668,0.0000
4018.669928,584,4018.683990,14.0616,5.0981,0.5013,13.9138,-10.7735,-10.7735,0.0000,0.0000,1,1,1,0.4431,yolo_box,ok,12.0000,919.4514,72.0748,21.9119,-10.7735,-10.7735,0.0000
4018.684834,585,4018.698478,13.6441,5.1014,0.4077,13.5052,-10.7751,-10.7751,0.0000,0.0000,1,1,1,0.3775,yolo_box,ok,12.0000,919.5232,72.5137,22.3487,-10.7751,-10.7751,0.0000
4018.704487,586,4018.719639,15.1526,5.1805,0.4281,15.0037,-10.7703,-10.7703,0.0000,0.0000,1,1,1,0.4529,yolo_box,ok,12.0000,919.3120,71.5990,22.0513,-10.7703,-10.7703,0.0000
4018.721147,587,4018.735396,14.2493,5.1532,0.4989,14.1044,-10.7720,-10.7720,0.0000,0.0000,1,1,1,0.5339,yolo_box,ok,12.0000,919.3878,72.7434,22.2298,-10.7720,-10.7720,0.0000
4018.736905,588,4018.750875,13.9697,5.1385,0.4358,13.8196,-10.7701,-10.7701,0.0000,0.0000,1,1,1,0.3876,yolo_box,ok,12.0000,919.3038,72.4911,22.3384,-10.7701,-10.7701,0.0000
4018.752782,589,4018.767723,14.9413,5.1512,0.4157,14.7925,-10.7666,-10.7666,0.0000,0.0000,1,1,1,0.5339,yolo_box,ok,12.0000,919.1541,72.6388,22.1887,-10.7666,-10.7666,0.0000
4018.769969,590,4018.784121,14.1516,5.1045,0.4704,14.0052,-10.7725,-10.7725,0.0000,0.0000,1,1,1,0.5356,yolo_box,ok,12.0000,919.4104,71.9763,22.3549,-10.7725,-10.7725,0.0000
4018.785011,591,4018.802476,17.4647,5.4059,0.6679,17.1350,-10.7749,-10.7749,0.0000,0.0000,1,1,1,0.4546,yolo_box,ok,12.0000,919.5130,72.6777,22.2646,-10.7749,-10.7749,0.0000
4018.804982,592,4018.821963,16.9817,5.1809,0.5507,16.7751,-10.7717,-10.7717,0.0000,0.0000,1,1,1,0.5683,yolo_box,ok,12.0000,919.3735,72.3742,22.1251,-10.7717,-10.7717,0.0000
4018.821625,593,4018.835941,14.3160,5.0814,0.4462,13.7369,-10.7625,-10.7625,0.0000,0.0000,1,1,1,0.3620,yolo_box,ok,12.0000,918.9736,72.3804,21.7335,-10.7625,-10.7625,0.0000
4018.840156,594,4018.854659,14.5026,5.1413,0.5368,14.3544,-10.7685,-10.7685,0.0000,0.0000,1,1,1,0.5667,yolo_box,ok,12.0000,919.2361,72.0174,21.9960,-10.7685,-10.7685,0.0000
4018.853013,595,4018.870432,17.4190,5.1012,0.4772,15.5150,-10.7685,-10.7685,0.0000,0.0000,1,1,1,0.3635,yolo_box,ok,12.0000,919.2341,72.6203,21.9816,-10.7685,-10.7685,0.0000
4018.870105,596,4018.884588,14.4825,5.0867,0.4338,13.8262,-10.7647,-10.7647,0.0000,0.0000,1,1,1,0.3439,yolo_box,ok,12.0000,919.0699,72.2019,22.3056,-10.7647,-10.7647,0.0000
4018.885229,597,4018.898994,13.7647,5.1430,0.4132,13.6274,-10.7751,-10.7751,0.0000,0.0000,1,1,1,0.4917,yolo_box,ok,12.0000,919.5191,72.1568,21.9837,-10.7751,-10.7751,0.0000
4018.904559,598,4018.919410,14.8507,5.1060,0.4199,14.7108,-10.7691,-10.7691,0.0000,0.0000,1,1,1,0.5339,yolo_box,ok,12.0000,919.2628,72.4460,21.8217,-10.7691,-10.7691,0.0000
4018.921153,599,4018.935168,14.0149,5.1138,0.4334,13.8798,-10.7691,-10.7691,0.0000,0.0000,1,1,1,0.3821,yolo_box,ok,12.0000,919.2628,72.7167,21.8339,-10.7691,-10.7691,0.0000
4018.936978,600,4018.953168,16.1903,5.1201,0.6382,16.0096,-10.7586,-10.7586,0.0000,0.0000,1,1,1,0.4179,yolo_box,ok,12.0000,918.8074,72.7495,22.1334,-10.7586,-10.7586,0.0000
4018.954512,601,4018.971658,17.1455,5.1062,0.4767,16.9565,-10.7606,-10.7606,0.0000,0.0000,1,1,1,0.5585,yolo_box,ok,12.0000,918.8916,73.0182,22.0246,-10.7606,-10.7606,0.0000
4018.969238,602,4018.986500,17.2624,5.1091,0.4610,14.6029,-10.7750,-10.7750,0.0000,0.0000,1,1,1,0.5933,yolo_box,ok,12.0000,919.5150,71.8861,22.2625,-10.7750,-10.7750,0.0000
4018.985452,603,4019.003576,18.1242,5.8188,0.6306,16.6825,-10.7775,-10.7775,0.0000,0.0000,1,1,1,0.4300,yolo_box,ok,12.0000,919.6237,72.4952,21.8954,-10.7775,-10.7775,0.0000
4019.005048,604,4019.020233,15.1848,5.2334,0.4243,15.0307,-10.7702,-10.7702,0.0000,0.0000,1,1,1,0.6334,yolo_box,ok,12.0000,919.3079,72.2983,22.4246,-10.7702,-10.7702,0.0000
4019.022771,605,4019.037754,14.9823,5.1174,0.4586,14.8382,-10.7703,-10.7703,0.0000,0.0000,1,1,1,0.2922,yolo_box,ok,12.0000,919.3120,72.2389,22.0595,-10.7703,-10.7703,0.0000
4019.037813,606,4019.052074,14.2616,5.0870,0.4477,13.9806,-10.7652,-10.7652,0.0000,0.0000,1,1,1,0.5182,yolo_box,ok,12.0000,919.0925,71.5846,22.1313,-10.7652,-10.7652,0.0000
4019.052855,607,4019.067653,14.7983,5.1299,0.4100,14.6495,-10.7689,-10.7689,0.0000,0.0000,1,1,1,0.4867,yolo_box,ok,12.0000,919.2525,72.3024,22.0944,-10.7689,-10.7689,0.0000
4019.069807,608,4019.083758,13.9510,5.0950,0.4952,13.8078,-10.7653,-10.7653,0.0000,0.0000,1,1,1,0.3254,yolo_box,ok,12.0000,919.0966,71.7610,22.1313,-10.7653,-10.7653,0.0000
4019.085786,609,4019.099591,13.8046,5.1856,0.4185,13.6647,-10.7686,-10.7686,0.0000,0.0000,1,1,1,0.5837,yolo_box,ok,12.0000,919.2402,71.9107,21.9918,-10.7686,-10.7686,0.0000
4019.104719,610,4019.119576,14.8571,5.2349,0.4116,14.6667,-10.7748,-10.7748,0.0000,0.0000,1,1,1,0.3697,yolo_box,ok,12.0000,919.5068,71.4390,22.2420,-10.7748,-10.7748,0.0000
4019.121291,611,4019.135267,13.9764,5.1426,0.4173,13.8337,-10.7841,-10.7841,0.0000,0.0000,1,1,1,0.3743,yolo_box,ok,12.0000,919.9108,70.7232,22.2728,-10.7841,-10.7841,0.0000
4019.137043,612,4019.150905,13.8624,5.0865,0.4139,13.7151,-10.7751,-10.7751,0.0000,0.0000,1,1,1,0.4179,yolo_box,ok,12.0000,919.5191,71.8697,21.9837,-10.7751,-10.7751,0.0000
4019.152963,613,4019.170393,17.4301,5.1059,0.4791,17.2881,-10.7705,-10.7705,0.0000,0.0000,1,1,1,0.3125,yolo_box,ok,12.0000,919.3202,72.0133,21.7888,-10.7705,-10.7705,0.0000
4019.170452,614,4019.185112,14.6596,5.1026,0.4306,14.3043,-10.7779,-10.7779,0.0000,0.0000,1,1,1,0.2867,yolo_box,ok,12.0000,919.6442,71.7282,22.3795,-10.7779,-10.7779,0.0000
4019.185201,615,4019.198957,13.7559,5.1441,0.4223,13.5718,-10.7752,-10.7752,0.0000,0.0000,1,1,1,0.3682,yolo_box,ok,12.0000,919.5253,71.8840,21.7150,-10.7752,-10.7752,0.0000
4019.204794,616,4019.220846,16.0516,5.4285,0.8797,15.8795,-10.7714,-10.7714,0.0000,0.0000,1,1,1,0.4644,yolo_box,ok,12.0000,919.3591,71.5333,21.7540,-10.7714,-10.7714,0.0000
4019.225449,617,4019.240413,14.9645,5.3421,0.5759,14.8125,-10.7828,-10.7828,0.0000,0.0000,1,1,1,0.4743,yolo_box,ok,12.0000,919.8534,72.1630,22.3138,-10.7828,-10.7828,0.0000
4019.237307,618,4019.258111,20.8040,8.8172,0.4528,17.4608,-10.7727,-10.7727,0.0000,0.0000,1,1,1,0.3096,yolo_box,ok,12.0000,919.4166,71.2524,22.0739,-10.7727,-10.7727,0.0000
4019.252974,619,4019.273674,20.7006,5.1297,0.6694,15.2530,-10.7671,-10.7671,0.0000,0.0000,1,1,1,0.3590,yolo_box,ok,12.0000,919.1725,71.5805,21.9241,-10.7671,-10.7671,0.0000
4019.269535,620,4019.288271,18.7361,5.1178,0.4803,14.3565,-10.7862,-10.7862,0.0000,0.0000,1,1,1,0.5634,yolo_box,ok,12.0000,920.0011,71.5682,21.8914,-10.7862,-10.7862,0.0000
4019.285240,621,4019.302342,17.1014,5.1054,0.4251,13.7671,-10.7775,-10.7775,0.0000,0.0000,1,1,1,0.3821,yolo_box,ok,12.0000,919.6237,71.1785,22.5558,-10.7775,-10.7775,0.0000
4019.304828,622,4019.319748,14.9199,5.1140,0.4530,14.7725,-10.7750,-10.7750,0.0000,0.0000,1,1,1,0.6225,yolo_box,ok,12.0000,919.5150,71.6010,21.9755,-10.7750,-10.7750,0.0000
4019.321538,623,4019.335737,14.1996,5.1036,0.4379,14.0536,-10.7697,-10.7697,0.0000,0.0000,1,1,1,0.4917,yolo_box,ok,12.0000,919.2894,71.1498,21.9631,-10.7697,-10.7697,0.0000
4019.337061,624,4019.345416,8.3548,5.1094,0.0000,8.2229,,-10.7697,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4019.352633,625,4019.367614,14.9803,5.1324,0.4198,14.8372,-10.7681,-10.7681,0.0000,0.0000,1,1,1,0.4382,yolo_box,ok,12.0000,919.2177,71.5682,21.8790,-10.7681,-10.7681,0.0000
4019.369349,626,4019.383372,14.0231,5.1266,0.4153,13.8722,-10.7709,-10.7709,0.0000,0.0000,1,1,1,0.4300,yolo_box,ok,12.0000,919.3386,70.6350,22.1929,-10.7709,-10.7709,0.0000
4019.385105,627,4019.398866,13.7615,5.1332,0.4352,13.6205,-10.7679,-10.7679,0.0000,0.0000,1,1,1,0.3484,yolo_box,ok,12.0000,919.2073,71.5457,22.1518,-10.7679,-10.7679,0.0000
4019.404657,628,4019.413162,8.5057,5.0995,0.0000,8.3688,,-10.7679,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4019.421172,629,4019.435954,14.7818,5.4689,0.4559,14.5714,-10.7672,-10.7672,0.0000,0.0000,1,1,1,0.5553,yolo_box,ok,12.0000,919.1787,71.7405,21.9303,-10.7672,-10.7672,0.0000
4019.437979,630,4019.452267,14.2877,5.1744,0.4273,14.1377,-10.7670,-10.7670,0.0000,0.0000,1,1,1,0.5017,yolo_box,ok,12.0000,919.1705,71.2954,21.9180,-10.7670,-10.7670,0.0000
4019.454168,631,4019.471374,17.2059,5.1024,0.4361,17.0533,-10.7736,-10.7736,0.0000,0.0000,1,1,1,0.4562,yolo_box,ok,12.0000,919.4555,71.2708,21.6330,-10.7736,-10.7736,0.0000
4019.469545,632,4019.486138,16.5933,5.1084,0.4641,14.5295,-10.7704,-10.7704,0.0000,0.0000,1,1,1,0.5917,yolo_box,ok,12.0000,919.3181,71.5744,21.7827,-10.7704,-10.7704,0.0000
4019.485624,633,4019.499924,14.2996,5.0981,0.4144,13.4847,-10.7722,-10.7722,0.0000,0.0000,1,1,1,0.5421,yolo_box,ok,12.0000,919.3961,72.4460,21.9508,-10.7722,-10.7722,0.0000
4019.505294,634,4019.522797,17.5025,5.1002,0.4688,17.3572,-10.7705,-10.7705,0.0000,0.0000,1,1,1,0.5569,yolo_box,ok,12.0000,919.3202,72.0133,21.7888,-10.7705,-10.7705,0.0000
4019.521413,635,4019.537516,16.1035,5.0856,0.4453,14.3554,-10.7710,-10.7710,0.0000,0.0000,1,1,1,0.4743,yolo_box,ok,12.0000,919.3427,72.1445,21.6104,-10.7710,-10.7710,0.0000
4019.537681,636,4019.551756,14.0756,5.0825,0.4201,13.9396,-10.7667,-10.7667,0.0000,0.0000,1,1,1,0.7173,yolo_box,ok,12.0000,919.1582,71.6523,21.9098,-10.7667,-10.7667,0.0000
4019.554096,637,4019.569438,15.3416,5.1235,0.4232,15.1453,-10.7657,-10.7657,0.0000,0.0000,1,1,1,0.5553,yolo_box,ok,12.0000,919.1130,72.2286,21.8646,-10.7657,-10.7657,0.0000
4019.569658,638,4019.583811,14.1536,5.1144,0.4430,14.0014,-10.7619,-10.7619,0.0000,0.0000,1,1,1,0.4562,yolo_box,ok,12.0000,918.9510,72.3106,21.9898,-10.7619,-10.7619,0.0000
4019.584851,639,4019.598564,13.7125,5.1320,0.4446,13.5719,-10.7566,-10.7566,0.0000,0.0000,1,1,1,0.2591,yolo_box,ok,12.0000,918.7213,71.9046,21.9570,-10.7566,-10.7566,0.0000
4019.604605,640,4019.619334,14.7289,5.1227,0.4219,14.5203,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.4431,yolo_box,ok,12.0000,918.9674,71.7200,21.7273,-10.7623,-10.7623,0.0000
4019.624134,641,4019.639925,15.7913,5.5174,0.7709,15.6339,-10.7749,-10.7749,0.0000,0.0000,1,1,1,0.4867,yolo_box,ok,12.0000,919.5109,72.3352,22.2625,-10.7749,-10.7749,0.0000
4019.638430,642,4019.655358,16.9278,5.4959,0.8231,15.0502,-10.7644,-10.7644,0.0000,0.0000,1,1,1,0.4099,yolo_box,ok,12.0000,919.0597,72.5014,21.6186,-10.7644,-10.7644,0.0000
4019.653193,643,4019.674498,21.3047,5.1043,0.4221,18.9094,-10.7672,-10.7672,0.0000,0.0000,1,1,1,0.3682,yolo_box,ok,12.0000,919.1807,72.1630,21.6576,-10.7672,-10.7672,0.0000
4019.669063,644,4019.689266,20.2031,5.1354,0.4692,14.4083,-10.7738,-10.7738,0.0000,0.0000,1,1,1,0.5504,yolo_box,ok,12.0000,919.4637,72.7885,22.0226,-10.7738,-10.7738,0.0000
4019.685260,645,4019.703418,18.1578,5.1473,0.4330,13.9157,-10.7725,-10.7725,0.0000,0.0000,1,1,1,0.4579,yolo_box,ok,12.0000,919.4084,73.0818,21.6883,-10.7725,-10.7725,0.0000
4019.705147,646,4019.720347,15.2001,5.1435,0.4532,15.0546,-10.7587,-10.7587,0.0000,0.0000,1,1,1,0.5618,yolo_box,ok,12.0000,918.8116,72.4870,22.1252,-10.7587,-10.7587,0.0000
4019.721893,647,4019.736147,14.2534,5.0974,0.4166,14.1072,-10.7718,-10.7718,0.0000,0.0000,1,1,1,0.5732,yolo_box,ok,12.0000,919.3777,72.2409,22.1252,-10.7718,-10.7718,0.0000
4019.737127,648,4019.751049,13.9218,5.1102,0.4325,13.7777,-10.7636,-10.7636,0.0000,0.0000,1,1,1,0.6303,yolo_box,ok,12.0000,919.0248,72.2614,21.7888,-10.7636,-10.7636,0.0000
4019.753097,649,4019.768217,15.1200,5.1526,0.4397,14.9704,-10.7693,-10.7693,0.0000,0.0000,1,1,1,0.6092,yolo_box,ok,12.0000,919.2689,71.8451,21.5406,-10.7693,-10.7693,0.0000
4019.769575,650,4019.783580,14.0053,5.0909,0.4376,13.8672,-10.7726,-10.7726,0.0000,0.0000,1,1,1,0.4950,yolo_box,ok,12.0000,919.4146,71.5518,22.0718,-10.7726,-10.7726,0.0000
4019.785098,651,4019.798893,13.7946,5.1161,0.4204,13.6536,-10.7690,-10.7690,0.0000,0.0000,1,1,1,0.5405,yolo_box,ok,12.0000,919.2587,71.5826,21.4402,-10.7690,-10.7690,0.0000
4019.804586,652,4019.819500,14.9135,5.1236,0.4193,14.7691,-10.7682,-10.7682,0.0000,0.0000,1,1,1,0.4019,yolo_box,ok,12.0000,919.2218,71.5580,21.8791,-10.7682,-10.7682,0.0000
4019.821862,653,4019.839552,17.6905,5.2220,0.6585,17.4126,-10.7672,-10.7672,0.0000,0.0000,1,1,1,0.4244,yolo_box,ok,12.0000,919.1807,71.8738,21.6576,-10.7672,-10.7672,0.0000
4019.838229,654,4019.854814,16.5857,5.2116,0.4941,15.0183,-10.7750,-10.7750,0.0000,0.0000,1,1,1,0.5821,yolo_box,ok,12.0000,919.5150,72.4870,22.2625,-10.7750,-10.7750,0.0000
4019.853202,655,4019.871385,18.1826,5.1292,0.4782,16.2681,-10.7712,-10.7712,0.0000,0.0000,1,1,1,0.3821,yolo_box,ok,12.0000,919.3510,71.5928,22.0123,-10.7712,-10.7712,0.0000
4019.869572,656,4019.886512,16.9395,5.1105,0.5533,14.8902,-10.7713,-10.7713,0.0000,0.0000,1,1,1,0.4760,yolo_box,ok,12.0000,919.3571,71.6913,21.7437,-10.7713,-10.7713,0.0000
4019.885657,657,4019.900583,14.9266,5.1130,0.4553,13.7603,-10.7633,-10.7633,0.0000,0.0000,1,1,1,0.2813,yolo_box,ok,12.0000,919.0105,71.4595,21.9713,-10.7633,-10.7633,0.0000
4019.904890,658,4019.919707,14.8175,5.1609,0.4491,14.6712,-10.7670,-10.7670,0.0000,0.0000,1,1,1,0.5700,yolo_box,ok,12.0000,919.1705,72.3742,21.9304,-10.7670,-10.7670,0.0000
4019.921201,659,4019.935269,14.0677,5.2474,0.4186,13.9260,-10.7718,-10.7718,0.0000,0.0000,1,1,1,0.4284,yolo_box,ok,12.0000,919.3777,72.0973,22.1252,-10.7718,-10.7718,0.0000
4019.937005,660,4019.953372,16.3668,5.1444,0.6276,16.1945,-10.7706,-10.7706,0.0000,0.0000,1,1,1,0.4934,yolo_box,ok,12.0000,919.3243,72.0912,21.7888,-10.7706,-10.7706,0.0000
